timestamp(ms),pitch(¡Æ),roll(¡Æ),yaw(¡Æ),flex1,flex2,flex3,flex4,flex5
25716,-0.85,0.0,0.06,1074.4254064346892,1087.4050422171217,1090.2894057243288,1111.9221320283832,1137.8814035932483
25736,-0.85,-0.06,0.18,1141.64061189813,1155.469367627717,1166.2250665285069,1192.3460495732825,1209.2478621316666
25756,-0.85,0.0,0.06,1106.16430300928,1121.0521132785839,1125.5184563593753,1155.294076897983,1171.6706681942173
25776,-0.85,0.0,0.18,1381.1004550241473,1395.9310639371583,1399.6387161654109,1438.5690645620648,1457.1073257033286
25796,-0.79,0.0,0.12,1011.3480618624703,1020.8506611014465,1023.5656894554397,1049.358458818375,1075.1512281813107
25816,-0.85,-0.06,0.06,1144.2983938918705,1159.6375144534238,1159.6375144534238,1178.0444591272878,1205.6548761380834
25836,-0.79,-0.06,0.12,1130.030921366059,1149.7760853146594,1143.7006502535514,1172.5589667938139,1190.7852719771372
25856,-0.85,0.0,0.06,1193.7734609738663,1201.8177565329895,1238.8215161049554,1245.256952552254,1266.172121005974
25876,-0.85,-0.06,0.12,1034.9915086460446,1047.5284179028608,1047.5284179028608,1075.3882162513412,1133.89379278315
25896,-0.85,-0.06,0.12,983.4276617295941,991.3585299693489,995.3239640892261,1019.1165688084906,1036.3001166612926
25916,-0.85,-0.06,0.06,981.5252119329778,998.7449524932055,1000.0695479209153,1027.8860519028217,1039.80741075221
25936,-0.79,-0.06,0.18,902.2997399675087,916.8529615798878,922.9168039183793,932.6189516599653,950.8104786754393
25956,-0.85,-0.06,0.12,1026.0964796520113,1040.0002259887597,1048.3424737908085,1076.1499664643047,1090.0537128010526
25976,-0.85,-0.06,0.12,1026.497690347382,1037.53529992101,1037.53529992101,1059.6105190682654,1077.5466346254104
25996,-0.85,0.0,0.12,1115.7673524138313,1120.272469583739,1144.2997611565806,1160.8185241129092,1175.8355813459355
26016,-0.85,-0.06,0.12,929.2315700178065,944.2798545525078,946.787901974958,971.8683761994602,983.1545896004861
26036,-0.79,-0.12,0.12,906.0829496015591,919.5154461589946,923.1788543110225,943.9381671725137,958.5917997806253
26056,-0.85,-0.06,0.18,1088.2161656857713,1098.4823559280899,1107.281947564363,1126.3477294429547,1148.3467085336374
26076,-0.85,-0.06,0.12,1316.6315854583024,1337.9823679251938,1341.5408316696758,1375.3462372422537,1405.5931790703498
26096,-0.85,-0.06,0.12,1041.9774224637326,1058.7609514161686,1057.3623240034656,1083.9362448448226,1097.9225189718525
26116,-0.85,0.0,0.06,1128.526224262929,1143.7150025168041,1137.639491215254,1175.6114368499423,1187.7624594530423
26136,-0.79,0.0,0.12,1004.8125056258706,1014.2410412014484,1011.5471738941404,1043.8735815818359,1060.0367854256838
26156,-0.79,0.0,0.18,982.5309829140751,993.081651186978,998.3569853234293,1014.1829877327835,1035.2843242785893
26176,-0.85,-0.06,0.06,957.191892273088,975.1793909198307,972.6097482560101,995.7365322303935,1011.1543882133158
26196,-0.85,-0.12,0.12,1031.9120645370783,1045.8756919327084,1054.2538683700866,1098.9374760361036,1103.1265642547926
26216,-0.85,-0.06,0.06,938.6110585197126,956.4166883561298,964.0476725717372,985.6687945159583,998.3871015419705
26236,-0.85,-0.06,0.24,1029.3770235248433,1039.0490224036002,1040.4307365291368,1072.210161416481,1084.6455885463113
26256,-0.85,-0.06,0.06,1063.741267037044,1079.5322979917098,1089.5811358719518,1111.1143599010418,1128.3409391243138
26276,-0.79,-0.06,0.06,1148.2634271056586,1151.3460134871502,1165.2176522038628,1189.8783432557966,1211.4564479262383
26296,-0.79,-0.06,0.12,1053.6081990670903,1072.0676419078882,1067.8077704830887,1099.0468275982853,1118.9262275806832
26316,-0.79,0.0,0.06,835.5050137077207,844.4889385862982,850.1038916354094,868.0717413925647,884.9166005398977
26336,-0.79,-0.06,0.12,955.8800136420573,967.4586409943837,971.3181834451592,993.1889239995535,1016.3461787042064
26356,-0.79,0.0,0.12,850.5053295024142,864.2973078186697,863.147976292315,890.7319329248256,904.523911241081
26376,-0.79,-0.06,0.12,936.7198422688906,951.8485611211473,951.8485611211473,973.2809128285108,994.7132645358745
26396,-0.85,-0.06,0.12,1173.146934857149,1188.9362610328847,1188.9362610328847,1242.6199700303853,1241.0410374128116
26416,-0.85,-0.06,0.12,1027.0178409484229,1043.5382351727944,1036.6547375793061,1064.1887279532586,1080.70912217763
26436,-0.79,-0.06,0.18,1086.2014848284173,1105.2834028051327,1109.686922338221,1131.7045200036619,1150.7864379803773
26456,-0.85,-0.06,0.06,1069.4196260468016,1089.5161022409695,1088.080639655672,1113.918966191031,1126.8381294587102
26476,-0.79,-0.06,0.18,1046.3659778344033,1063.311175856013,1066.1353755262815,1091.5531725586961,1111.322570250574
26496,-0.85,0.0,0.06,1068.489551439034,1082.9091135367266,1094.4447632148808,1116.0741063614198,1136.2614932981899
26516,-0.85,-0.06,0.18,1067.9353954207263,1080.8887897048053,1083.767321767934,1113.9919084307846,1125.5060366832993
26536,-0.85,-0.06,0.12,790.6555912303872,803.511779705678,809.9398739433235,823.8674114582219,842.0803451315506
26556,-0.79,-0.06,0.06,1019.0936981100809,1023.1919301400142,1034.120548886503,1054.6117090361695,1077.8350238724581
26576,-0.85,0.0,0.12,1002.0970509171045,1004.7872443423853,1015.5480180435086,1041.1048555836765,1055.9009194227208
26596,-0.79,-0.06,0.12,1031.6819546270765,1041.3756105765926,1051.0692665261088,1070.4565784251413,1088.4590823313854
26616,-0.79,-0.06,0.12,1196.7604408474906,1209.6635183768437,1212.8892877591818,1238.6954428178879,1267.727367258932
26636,-0.79,-0.06,0.06,1052.2818312735003,1067.8188784466658,1067.8188784466658,1091.8306786233766,1132.7919848071772
26656,-0.85,-0.06,0.18,1096.6945948354582,1112.930988567881,1109.9789169801677,1140.9756686511564,1157.2120623835792
26676,-0.79,-0.06,0.12,1112.6801347650578,1126.194468385686,1130.6992462592286,1159.2295061249995,1175.7470249946562
26696,-0.85,0.0,0.12,912.1837429711716,926.9759117761095,934.3719961785786,944.2334420485371,965.1890145221992
26716,-0.79,-0.06,0.12,1079.7112707280708,1104.549013085821,1108.9321440901297,1125.003624439262,1151.3024104651147
26736,-0.85,-0.06,0.12,843.5287857359641,859.5090333683099,866.3577109250294,884.6208510762817,894.8938674113613
26756,-0.85,-0.06,0.18,1160.149719244218,1175.7641165422558,1172.6412370826483,1200.7471522191167,1228.853067355585
26776,-0.79,-0.06,0.12,938.4522798018508,947.2936875523392,948.5567458024091,976.3440273039442,977.607085554014
26796,-0.79,-0.06,0.06,887.7146402236086,894.8544362575786,897.2343682689019,922.2236543877971,934.1233144444138
26816,-0.79,-0.06,0.18,1007.3309900268072,1018.1479671009205,1019.5000892351848,1043.8382876519397,1065.4722418001666
26836,-0.85,-0.06,0.12,1094.5492532970977,1104.9030975850433,1121.1734243232434,1133.0063892237524,1165.5470427001528
26856,-0.85,-0.06,0.12,1046.9984783613536,1065.2682504669879,1056.836047956695,1086.3487567427198,1103.2131617633054
26876,-0.85,-0.06,0.12,1004.7574993262291,1029.1645640871902,1029.1645640871902,1050.8597327636,1064.419213186356
26896,-0.79,-0.06,0.06,1035.1053331225828,1051.8681725253775,1054.6619790925101,1078.4093349131363,1103.5535940173286
26916,-0.85,-0.06,0.12,980.5456213441985,992.4070603120718,995.0429356382659,1016.1299382478187,1033.2631278680801
26936,-0.79,-0.06,0.12,1012.0012744579116,1024.3260531725546,1035.2814120300152,1051.714450316206,1068.1474886023966
26956,-0.79,-0.06,0.06,1012.7941201587423,1025.0456619348563,1027.7682267739926,1052.2713103262201,1072.6905466197431
26976,-0.85,-0.12,0.06,1236.0078242612788,1244.2809690019835,1252.5541137426883,1277.3735479648024,1295.5744663943524
26996,-0.79,-0.06,0.06,1196.4293538730346,1212.488808287438,1214.0947537288782,1234.9720444676022,1267.0909532964085
27016,-0.85,-0.06,-0.06,895.5534303672674,906.4600350672747,918.5784847339495,930.6969344006243,952.5101438006388
27036,-0.85,0.0,0.37,1015.4901168969058,1027.7742715367876,1030.5040836789838,1056.4372990298455,1067.3565475986295
27056,-0.73,-0.12,0.06,994.8151652216259,1012.1976882698531,1010.8605711122972,1036.2657971058602,1050.9740858389757
27076,-0.79,-0.18,0.0,971.2706997406702,981.7144707056236,988.2418275587196,1011.7403122298647,1019.5731404535799
27096,-0.85,0.0,0.0,1002.3473147566384,1017.147073766468,1021.1833716782396,1035.9831306880692,1058.8554855214422
27116,-0.79,0.0,0.31,1132.2033633783797,1152.1203372943728,1159.7807118774472,1187.3580603765145,1202.678809542663
27136,-0.79,0.06,0.06,946.0919398231797,962.6676746179255,961.3926180952527,977.9683528899984,1004.7445398661263
27156,-0.79,-0.12,0.06,988.2978190451634,998.9104130751784,1001.5635615826823,1024.1153238964646,1046.6670862102467
27176,-0.92,0.0,0.06,1172.6537760865235,1191.5675466685643,1191.5675466685643,1215.2097598961154,1243.5804157691764
27196,-0.79,-0.12,0.0,1001.78161800934,1020.6577184832711,1017.961132701281,1039.5338189572021,1100.2069990519806
27216,-0.79,0.0,0.24,801.945060015005,811.6852834159969,819.2610127278796,836.5769654407541,852.810671109074
27236,-0.85,-0.06,0.0,978.5873983691667,997.0264610571456,1000.9776887759983,1008.8801442137036,1045.7582695896615
27256,-0.85,-0.06,0.18,1047.2282612320473,1069.779610060732,1066.9606914571464,1082.4647437768672,1110.6539298127232
27276,-0.79,0.0,0.0,903.8657518423582,917.2293583884147,923.3037250002585,933.0227115792085,953.6755580594773
27296,-0.79,-0.06,0.18,1090.1171035114264,1103.2863034196182,1103.2863034196182,1125.234969933271,1150.110125315411
27316,-0.92,0.0,0.12,970.3359059533549,976.8482274698202,989.8728705027512,1002.8975135356823,1027.644335298251
27336,-0.79,-0.24,0.0,979.6219757493353,999.4256545043758,996.7851640037038,1015.2685975084082,1040.3532572647928
27356,-0.79,0.0,0.18,886.6975641341878,897.4237443454886,905.7663289542778,916.4925091655786,935.5612739856685
27376,-0.73,-0.12,0.0,1103.514109229412,1121.3127238944026,1127.2455954493994,1139.111338559393,1170.2589142231268
27396,-0.85,-0.18,-0.06,1062.697465506789,1085.581933135468,1081.2910954550907,1102.7452838569775,1112.7572384445245
27416,-0.73,0.12,0.49,927.0277644558602,940.7338201131377,941.9798251728902,963.1619111886827,980.6059820252176
27436,-0.85,-0.18,-0.37,1078.2414692406426,1091.2847128201665,1091.2847128201665,1123.1681971256694,1142.0084378516483
27456,-0.85,-0.18,0.49,1166.364313344104,1186.7717643178232,1188.3415682388786,1205.609411370487,1237.0054897915936
27476,-0.85,-0.06,-0.12,1096.7366950371963,1108.6254396988459,1117.5419981950834,1153.2082321800328,1168.069163007095
27496,-0.79,-0.06,0.43,1139.73127226938,1148.8980117246297,1159.5925410890875,1179.4538099087952,1197.7872888192946
27516,-0.85,-0.12,-0.18,1328.2691757623968,1340.7495572796274,1340.7495572796274,1383.5394367672752,1403.1514648657803
27536,-0.85,-0.18,0.37,978.6599262140729,991.8139574803912,998.3909731135501,1007.5987949999729,1027.3298418994502
27556,-0.79,-0.12,-0.12,1138.4790466765746,1152.2695061921725,1159.9308725897267,1184.4472450619007,1199.7699778570093
27576,-0.85,-0.06,0.18,995.282725449932,1010.0177321524209,1010.0177321524209,1038.148199493536,1054.2227522598876
27596,-0.85,0.06,0.18,860.6901795536886,873.5188949670904,885.1813635247286,900.342572649658,917.836275486115
27616,-0.85,-0.12,0.12,887.2324904763207,895.5689031385142,896.7598192331134,920.5781411250952,933.6782181656852
27636,-0.85,-0.18,0.12,810.9009880085756,823.9624804328747,823.9624804328747,844.6431767713486,854.439296089573
27656,-0.98,-0.24,0.06,777.4953900856053,786.9005762559957,788.9906176271935,806.7559692823754,824.5213209375573
27676,-1.34,-0.37,0.24,1001.2721955842799,1016.1761118920296,1025.6604222696885,1043.2741415424837,1074.436875640506
27696,-1.28,-0.18,-0.18,1186.189911251766,1205.3994644704183,1211.8026488766357,1239.0161826030594,1256.624939720157
27716,-0.85,-0.18,-0.06,922.1761899925768,933.4070231589276,948.3814673807285,967.0995226579796,977.0824854725137
27736,-0.73,0.0,0.31,945.301299636784,954.1833252709552,957.9899076855999,984.6359845881133,1001.131175051574
27756,-0.79,0.0,0.18,692.9381166573855,704.1597865627683,706.0300648803321,722.8625697384063,732.2139613262253
27776,-0.73,-0.31,-0.12,1021.614340622826,1042.2391254267861,1039.4891541195914,1061.488924577149,1083.4886950347066
27796,-0.31,-1.28,0.06,990.2908493522606,1002.3512250547915,1006.3713502889684,1030.4921016940302,1049.2526861201893
27816,1.46,-3.97,-0.73,1021.2740219247092,1043.2664638504098,1035.019298128272,1066.6334333964664,1080.378709600029
27836,0.37,-3.05,2.62,1089.1037572872629,1106.69358916808,1102.2961311978759,1125.7492403722986,1155.0656268403275
27856,-2.5,1.65,-2.26,1189.419313397273,1207.0284822362637,1229.4401516677062,1235.8434857909756,1261.4568222840528
27876,0.0,-1.22,0.67,1042.967592635581,1058.4085664161887,1062.619741083627,1083.6756144208193,1100.520313090573
27896,-0.06,-0.49,2.5,991.0995287935611,997.7691083951329,1000.4369402357615,1033.7848382436205,1053.7935770483355
27916,-2.81,2.26,-1.77,1102.4495058430082,1111.3402276643228,1139.4941800984855,1139.4941800984855,1167.6481325326483
27936,0.67,-2.69,-0.49,963.212133802369,973.569253520674,981.3370933094028,995.5781329220722,1020.1762922530468
27956,3.48,-5.62,2.38,1155.8100524874994,1180.7668147544362,1176.0874218293854,1202.6039817380056,1227.5607440049423
27976,2.62,1.77,-7.39,1078.6106847055864,1085.859412425382,1100.3568678649733,1122.1030510243602,1182.9923638706432
27996,2.14,-2.93,1.1,1054.8059172179192,1071.8647730219827,1067.6000590709668,1090.3452001430512,1118.776626483157
28016,-1.34,1.65,0.79,1119.441869424353,1137.570482694383,1142.1026360118904,1164.763402599428,1187.4241691869654
28036,-2.75,2.14,0.73,1157.1721484841587,1175.7861776822951,1174.2350085824505,1195.9513759802767,1222.3212506776367
28056,-4.46,1.28,0.85,1187.8282069654344,1195.8540732287142,1210.3006325026183,1231.1678847871462,1258.455830082298
28076,-6.41,-0.92,-0.55,1268.5616339312326,1288.9674510990271,1283.8659968070785,1311.0737530308047,1339.9819940185137
28096,1.4,-3.72,-1.4,1144.2518287095704,1168.9590206925031,1168.9590206925031,1189.033614178636,1210.652407163702
28116,3.36,-2.38,1.04,1071.5098856601599,1080.1394954775571,1084.4543003862557,1108.904861535548,1136.2319592906392
28136,3.11,1.34,-2.75,1173.8219559706272,1194.4431524944355,1211.8918572453501,1224.5818243369247,1249.9617585200733
28156,1.28,-1.65,1.16,1069.1869396658087,1087.9953702688608,1093.7825796851846,1116.9314173504795,1135.7398479535316
28176,-0.12,2.32,1.1,1158.5707553629968,1171.1297879414576,1185.2586995922259,1210.3767647491472,1235.4948299060686
28196,1.65,-7.75,21.24,1014.5818043200973,1018.6728599826782,1039.1281382955833,1047.3102496207455,1077.311324479673
28216,-1.89,-6.41,11.17,1063.1204840265411,1068.8285134709788,1083.0985870820734,1101.6496827764963,1123.054793193138
28236,-0.31,-11.9,6.53,1114.8325047094384,1137.3089664979352,1134.3121049261356,1155.2901359287325,1179.265028503129
28256,1.71,-15.2,7.93,1073.870367957246,1091.2375437193575,1088.3430144256724,1118.735572009368,1160.706246767805
28276,3.78,-12.7,12.7,851.9412856230498,864.5202844711754,863.376739121346,885.1041007681082,905.6879170650409
28296,-2.62,-4.15,-4.52,1075.7458952483782,1081.5528906343343,1091.7151325597576,1112.0396164106041,1162.8508260377207
28316,-9.28,8.91,-26.49,896.1742392849924,907.0296472978658,913.06042952724,922.7096810942386,963.7190002539825
28336,-5.92,16.66,-20.94,816.0776762471245,823.745520185017,831.4133641229095,847.844458275536,877.420427750264
28356,2.32,15.44,9.89,952.8463797035134,968.1942408531004,970.7522177113649,989.9370441483483,1023.1907433057863
28376,5.74,1.65,5.55,1051.6981941697575,1064.4374724302256,1070.0993738793225,1095.5779304002588,1135.2112405439373
28396,3.85,-5.49,-2.26,1066.4610732914175,1088.0202594091686,1085.1457012601352,1113.8912827504698,1146.9487014643548
28416,-8.3,-12.7,-13.31,844.8536532470808,856.2092131025524,855.0736571170053,869.8358849291183,906.1736764666271
28436,-10.93,-1.89,-30.27,1034.9132822248243,1040.4998586470908,1050.2763673860568,1079.6058936029544,1113.125352136552
28456,-16.78,-16.72,-1.46,1127.3736161621953,1141.029554985156,1147.0988611286941,1169.8587591669618,1203.239942956421
28476,-12.57,0.06,-2.2,987.2881627261808,997.9041644759247,1003.2121653507967,1025.7711690690026,1061.600174974388
28496,3.23,0.79,3.66,1046.9247542324276,1051.1462250156228,1063.8106373652088,1080.69652049799,1121.5040714022107
28516,7.02,4.39,5.49,1041.4698815862164,1044.2657738857768,1051.2555046346774,1080.6123737800608,1105.7754044761036
28536,1.4,0.43,1.04,1019.0800110110256,1036.8865165797665,1034.1470541845756,1058.802215741294,1080.7179149028216
28556,-2.01,-1.46,-0.61,927.8619479410758,937.9064615859047,949.2065394363374,968.0400025203917,991.8957224268604
28576,-1.22,-0.06,-1.04,1198.1253324347174,1214.2508416195724,1209.413188864116,1241.6642072338257,1270.6901237665645
28596,-0.98,-1.1,-0.31,1105.9768926142344,1120.8621805363643,1131.281882081855,1147.6556987961976,1175.937745848244
28616,0.0,-1.04,2.08,1212.9458261173552,1234.2831681194195,1240.8485041200547,1281.8818541240248,1290.0885241248188
28636,-0.98,-0.79,-1.22,1000.8866224067177,1019.7458588989035,1018.3987705780331,1035.9109187493486,1070.9352150919794
28656,-0.98,-0.31,-0.12,1076.2594061434793,1097.9873887708711,1097.9873887708711,1121.1639035734227,1150.1345470766119
28676,-1.4,0.79,-1.83,1105.7377646794357,1128.0009411494914,1126.516729384821,1139.8746352668545,1184.400988206966
28696,-0.85,-0.12,0.61,1116.4539401393167,1137.63328317719,1136.1204729601989,1170.9151079509907,1217.81222467771
28716,-1.4,1.59,-0.79,1089.0749473139442,1102.2492410314517,1099.3216202053388,1130.061638879523,1201.7883491192852
28736,-1.28,0.49,0.98,1164.2802156152807,1189.419869393748,1192.5623261160565,1216.13075153337,1302.5483113968523
28756,-2.87,1.71,-3.6,1115.4422890942938,1122.958746567975,1136.488370020601,1160.541033936381,1262.7648555784456
28776,-5.98,-6.35,-1.04,956.7664353075161,969.6435071151542,969.6435071151542,992.822236368903,1088.1125677454254
28796,-4.52,-0.55,-3.91,965.9023916102241,985.5611919822097,990.8035387480725,1011.7729258115238,1121.862207894643
28816,-5.55,-5.25,-2.5,967.808563006673,976.9142887338863,982.1175605780082,1002.9306479544958,1108.2969027979643
28836,-1.89,-2.2,-2.87,1073.2740475835233,1086.2572013849367,1090.5849193187414,1116.5512269215685,1224.7441752666819
28856,-0.79,-2.14,0.73,1095.8504106999246,1106.1608312307035,1112.0525001054343,1131.2004239483092,1235.7775464747804
28876,-3.42,-1.1,-2.81,992.7664679901542,1002.107012715868,1007.4444668448474,1031.4630104252544,1126.2028212146374
28896,1.04,-0.18,-8.0,938.8778279027982,954.1028737606814,959.1778890466425,979.4779501904868,1070.828225337786
28916,0.0,-1.22,-8.12,941.4370269103115,946.4985163023024,960.4176121302775,973.0713356102548,1065.4435170140891
28936,-1.04,-4.03,1.83,1114.0802871861927,1136.5718138454024,1135.0723787347886,1157.5639053939983,1270.0215386900475
28956,-1.16,0.12,-0.24,1035.0403424058047,1050.3846062420093,1051.779539318028,1082.4680669904374,1184.2981815397955
28976,-1.77,-5.25,0.79,1120.0008522899238,1135.0952033989524,1138.114073620758,1165.2839056170096,1269.4349282693072
28996,-0.55,-2.69,2.69,1061.2676583092905,1076.9373821232532,1074.0883414298055,1108.2768297511786,1198.021611594783
29016,-1.16,0.85,-1.22,963.9778864152403,978.211116952915,976.9171869040354,1000.2079277838667,1090.783031205433
29036,-0.67,-1.4,0.67,1078.2195816951153,1091.2801149861732,1095.6336260831924,1115.950011202616,1208.8249146056946
29056,-0.18,-6.53,-0.06,1019.1333605882654,1024.61994664796,1039.7080583121199,1056.1678164912037,1149.4397795060113
29076,5.98,-1.04,-4.27,917.1959858965449,928.3510722115028,937.0272504564701,961.8163311563768,1031.2257571161153
29096,-0.92,-2.62,2.32,897.0767846325158,905.5741290065722,921.3549114155339,939.5635065027974,1009.9700741735496
29116,-1.04,5.31,-3.85,1115.0665253193326,1133.0756751226058,1137.577962573424,1163.0909247947277,1233.6267615242145
29136,-0.73,-2.5,1.71,1113.5577563768209,1125.547611088819,1133.0412702838178,1152.5247841908147,1215.4715214288046
29156,-0.61,-1.65,0.43,1125.0732074642394,1135.644365118266,1137.1545304974125,1164.337507322052,1202.0916418007178
29176,-1.04,1.89,-2.62,1010.7040679307852,1031.2190354801244,1036.6896934932815,1053.101667532753,1105.0729186577462
29196,-0.43,-1.28,-0.37,1059.9068218243501,1072.7282753141608,1072.7282753141608,1102.645000123719,1129.7125130466527
29216,0.0,-5.0,3.66,1147.444588572993,1156.6733654247867,1164.3640128012812,1185.897825455466,1216.6604149614445
29236,2.69,-3.36,-7.26,1012.3522928158052,1028.7688164830886,1035.60903467779,1054.761645622954,1083.4905620406998
29256,10.86,5.31,-28.93,1097.8493156463428,1117.057984695337,1115.5803947684913,1140.6994235248678,1159.9080925738617
29276,4.15,-11.96,-9.34,988.8536866075893,994.1701042775227,1010.1193572873225,1027.3977147146059,1046.005176559372
