timestamp(ms),pitch(¡Æ),roll(¡Æ),yaw(¡Æ),flex1,flex2,flex3,flex4,flex5
25036,-0.79,0.0,0.12,754.0476181479627,770.3074050622045,770.3074050622045,786.5671919764462,798.7620321621275
25056,-0.79,0.0,0.12,697.5350308158667,704.1244305671637,709.7724874968468,722.0099441778269,738.9541149668763
25076,-0.85,-0.06,0.12,901.5475284351734,911.3071769162036,916.1870011567188,933.2663859985217,956.4455511409687
25096,-0.85,-0.06,0.06,736.6280730440627,742.592672825796,749.5513725711515,765.4569719891069,782.3566713706847
25116,-0.85,-0.06,0.12,594.1991192589506,600.6142244601268,607.8312178114502,622.2652045140967,629.48219786542
25136,-0.85,0.0,0.12,766.7458923747206,773.9793441895764,780.1794457451672,800.8464509304696,810.1466032638557
25156,-0.85,0.0,0.12,743.2260138417412,754.1998207575253,757.1926771891028,773.154578157516,784.1283850733001
25176,-0.85,0.0,0.12,698.1810740944004,706.6839559169304,712.3525437986169,732.1926013845201,743.5297771478932
25196,-0.85,-0.06,0.06,685.3676499792457,692.7471132360882,697.3592777716148,713.9630700995103,723.1873991705635
25216,-0.85,-0.06,0.18,664.390216488942,668.8732813775313,677.83941115471,695.7716707090674,697.5648966645032
25236,-0.85,0.0,0.18,749.5063314947221,765.6681930902956,764.6580767405723,783.8502873853158,792.941334532826
25256,-0.85,0.0,0.06,686.4969311212851,697.5694622684026,696.6467513394762,712.332837131226,721.5599464204906
25276,-0.85,-0.06,0.12,772.5590091212944,785.0532249022318,785.0532249022318,805.8769178704607,813.1652104093408
25296,-0.85,-0.06,0.06,754.9772419195132,770.2190435733391,765.1384430220638,787.4930854476752,798.6704066604809
25316,-0.85,-0.06,0.18,766.3856736763775,767.4143792786276,773.5866128921286,790.0459025281314,808.5626033686344
25336,-0.79,0.0,0.12,746.2771811671255,759.3169706230026,754.3016669861267,778.3751244431309,784.3934888073818
25356,-0.85,0.0,0.06,715.7712156884663,722.5056222876857,730.2020869725079,739.8226678285357,753.2914810269746
25376,-0.79,-0.06,0.12,832.7420662424204,848.4541806998245,845.0872990303808,865.2885890470433,878.7561157248182
25396,-0.79,0.0,0.12,678.958104753997,690.805695843664,688.0716363614331,703.5646400940747,717.234937505229
25416,-0.79,-0.06,0.12,801.6356867928657,817.8194489757634,809.1881091448846,834.0032111586611,849.1080558626988
25436,-0.85,0.0,0.12,772.7642649359659,781.0735581073204,782.1122197537397,800.8081293892873,816.3880540855769
25456,-0.85,-0.12,0.12,678.838957944474,682.4886297613798,691.6128093036442,705.2990786170409,718.0729299762111
25476,-0.85,-0.06,0.06,730.8692161470805,738.7386020544515,739.7222752928728,761.3630865381431,773.1671653991996
25496,-0.85,-0.06,0.12,773.7946391966275,776.9147788708074,785.2351513352872,801.875896264247,816.4365480770867
25516,-0.85,0.0,0.18,814.4466857942887,825.3642016896545,826.455953279191,837.3734691745568,857.0249977862152
25536,-0.85,-0.06,0.06,664.6771566524054,676.3539175125152,674.5574927648059,694.3181649896072,704.1985011020079
25556,-0.85,-0.06,0.12,713.1244706786963,717.9169738418595,723.6679776376554,739.0039877597779,752.4229966166351
25576,-0.85,-0.06,0.06,667.2016712028537,675.3162861228884,678.9227816429038,709.577993563035,705.0698741630157
25596,-0.79,-0.06,0.12,625.1550753043068,639.4587580501658,636.9345787420731,647.8726890771417,660.4935856176055
25616,-0.85,0.0,0.12,702.4188747022661,715.689946558989,715.689946558989,733.7006869359702,742.232090272435
25636,-0.85,-0.06,0.0,865.2705731857847,878.0463803066486,881.5306913396115,890.8221874275125,911.7280536252899
25656,-0.79,-0.06,0.12,798.8420281949925,810.7488876938339,816.1610965569436,833.4801649188946,851.8816750534676
25676,-0.79,0.0,0.18,800.5888910973507,807.0713922398394,817.8755608106538,829.7601462385497,848.1272328089343
25696,-0.79,0.0,0.12,758.1113267558712,772.4539734782796,775.5273977759385,793.9679435618922,807.2861155184142
25716,-0.85,0.0,0.06,896.7852231003047,907.6188700907783,910.0263471997723,928.0824255172281,949.7497194981751
25736,-0.85,-0.06,0.18,706.8008304896432,715.3623479518326,722.02130597798,738.1930611843379,748.6571380825695
25756,-0.85,0.0,0.06,675.4833180903099,684.574614430691,687.3020033328053,705.4845960135673,715.4850219879864
25776,-0.85,0.0,0.18,856.4738037847096,865.6708379193105,867.9700964529608,892.1123110562881,903.6086037245393
25796,-0.79,0.0,0.12,770.6231340909745,777.8638883710239,779.9326753081809,799.5861512111721,819.2396271141635
25816,-0.85,-0.06,0.06,832.2374315387347,843.3934292805407,843.3934292805407,856.780626570708,876.861422505959
25836,-0.79,-0.06,0.12,764.4491749118328,777.8064857637868,773.6965439631855,793.2187675160415,805.5485929178452
25856,-0.85,0.0,0.06,666.5851534780556,671.0769671807379,691.7393102130766,695.3327611752225,707.0114768021965
25876,-0.85,-0.06,0.12,800.3634131762908,810.0582593655057,810.0582593655057,831.6023620082053,876.8449775578745
25896,-0.85,-0.06,0.12,780.8195335002629,787.1164652220392,790.2649310829273,809.1557262482563,822.7990783121049
25916,-0.85,-0.06,0.06,784.0376077397767,797.7926534895973,798.8507339318912,821.070423220063,830.5931472007081
25936,-0.79,-0.06,0.18,802.1362073999035,815.0738881644181,820.4645884829658,829.0897089926422,845.2618099482854
25956,-0.85,-0.06,0.12,641.8396193094342,650.5366331212151,655.7548414082837,673.1488690318456,681.8458828436266
25976,-0.85,-0.06,0.12,779.4938273262705,787.8754813835423,787.8754813835423,804.6387894980858,818.2589773411522
25996,-0.85,0.0,0.12,824.4345441426384,827.763351184937,845.5169887438634,857.7226145656251,868.8186380399541
26016,-0.85,-0.06,0.12,850.5505617414418,864.3246599072952,866.6203429349374,889.5771732113595,899.9077468357495
26036,-0.79,-0.12,0.12,814.7820668164644,826.8610462436627,830.1553133601714,848.8228270203869,861.9998954864213
26056,-0.85,-0.06,0.18,748.268730584759,755.3278695525398,761.3785600963519,774.4883896079447,789.6151159674748
26076,-0.85,-0.06,0.12,778.1674381872702,790.786369617334,792.889524855678,812.8694996199458,830.7463191458695
26096,-0.85,-0.06,0.12,694.9897205640443,706.1841858617203,705.2513137535806,722.975883808234,732.3046048896306
26116,-0.85,0.0,0.06,756.4260853207262,766.6067863344641,762.5345059289689,787.9862584633137,796.130819274304
26136,-0.79,0.0,0.12,765.265506130582,772.4462816572765,770.3946315067923,795.0144333126019,807.3243342155067
26156,-0.79,0.0,0.18,698.7365916178567,706.2398033399277,709.9914092009632,721.2462267840696,736.2526502282115
26176,-0.85,-0.06,0.06,823.7907510794684,839.2713826433778,837.0598638485336,856.9635330021315,870.2326457711968
26196,-0.85,-0.12,0.12,722.1835619566222,731.9560052848578,737.8194712817993,769.0912899321537,772.0230229306245
26216,-0.85,-0.06,0.06,767.7207515943961,782.2845598902247,788.5261920170085,806.210816376229,816.6135365875351
26236,-0.85,-0.06,0.24,742.576252758019,749.5534792940003,750.5502259419977,773.4753988459365,782.4461186779126
26256,-0.85,-0.06,0.06,762.1311547381409,773.4448425952523,780.6444621406869,796.0722183094751,808.4144232445058
26276,-0.79,-0.06,0.06,852.2328288796978,854.5207022458178,864.8161323933577,883.1191193223177,899.1342328851576
26296,-0.79,-0.06,0.12,784.9517360447394,798.7042597220732,795.5306004119192,818.8041020197147,833.6145121337664
26316,-0.79,0.0,0.06,877.3330090254935,886.7666972945849,892.662752462767,911.5301290009496,929.2182945054959
26336,-0.79,-0.06,0.12,909.1663376276091,920.1791196446327,923.8500469836405,944.6519685713516,966.6775326053986
26356,-0.79,0.0,0.12,689.511828437118,700.6931013306929,699.7613285895617,722.1238743767115,733.3051472702863
26376,-0.79,-0.06,0.12,741.9039529276067,753.8862509560472,753.8862509560472,770.8611731630045,787.836095369962
26396,-0.85,-0.06,0.12,701.5916000360357,711.0342864429809,711.0342864429809,743.139420226595,742.1951515859005
26416,-0.85,-0.06,0.12,860.8146590127304,874.6615436081095,868.8920083600349,891.9701493523334,905.8170339477124
26436,-0.79,-0.06,0.18,774.2818241283558,787.8840723900701,791.023052758158,806.7179545985977,820.3202028603121
26456,-0.85,-0.06,0.06,658.6482404073575,671.0255227774287,670.1414311795664,686.0550799410865,694.0119043218466
26476,-0.79,-0.06,0.18,744.6731048375094,756.7325883166594,758.7425022298511,776.831727448576,790.9011248409175
26496,-0.85,0.0,0.06,691.2015726162415,700.5295290618049,707.9918942182555,721.9838288866005,735.042967910389
26516,-0.85,-0.06,0.18,752.3424050030184,761.4678519639714,763.4957290664054,784.7884386419626,792.8999470516985
26536,-0.85,-0.06,0.12,675.6801857444323,686.6668554313336,692.1601902747843,704.0624157689274,719.6268644920377
26556,-0.79,-0.06,0.06,684.1049177916697,686.8560099543707,694.1922557215737,707.947716535079,723.5372387903852
26576,-0.85,0.0,0.12,767.7745774421236,769.8357172473374,778.0802764681923,797.661104617723,808.9973735463986
26596,-0.79,-0.06,0.12,763.9482210521082,771.1262580284367,778.3042950047653,792.6603689574224,805.9910090563183
26616,-0.79,-0.06,0.12,668.778023316002,675.988568041781,677.7912042232258,692.2122936747837,708.4360193077865
26636,-0.79,-0.06,0.06,722.4078217012969,733.0742459143362,733.0742459143362,749.5587196981242,777.6792926234095
26656,-0.85,-0.06,0.18,808.4228750382256,820.3914505771495,818.2153459337088,841.0644446898364,853.0330202287603
26676,-0.79,-0.06,0.12,779.2023942798531,788.6663909715113,791.8210565353974,811.8006051066757,823.3677121742578
26696,-0.85,0.0,0.12,775.2557235052196,787.8274379404395,794.1132951580494,802.4944381148625,820.3043668980905
26716,-0.79,-0.06,0.12,605.7798582025421,619.715254128717,622.1744416451007,631.1914625385081,645.9465876368108
26736,-0.85,-0.06,0.12,746.6070680356246,760.7511802852846,766.812942677996,782.9776423918933,792.0702859809603
26756,-0.85,-0.06,0.18,824.8547636208061,835.9564428081655,833.7361069706936,853.7191295079407,873.7021520451876
26776,-0.79,-0.06,0.12,735.4202249000386,742.3488138291103,743.3386122475491,765.1141774532031,766.1039758716419
26796,-0.79,-0.06,0.06,798.8158293327601,805.240621525785,807.38221892346,829.868991599047,840.5769785874218
26816,-0.79,-0.06,0.18,731.0133443838399,738.863152108767,739.8443780743829,757.506445455469,773.2060609053233
26836,-0.85,-0.06,0.12,786.1634418428225,793.6001230494438,805.2863363741344,813.7854006102731,837.1578272596543
26856,-0.85,-0.06,0.12,789.1442877359564,802.9145907434295,796.5590662784418,818.8034019058983,831.5144508358735
26876,-0.85,-0.06,0.12,795.7615280234704,815.0917675705992,815.0917675705992,832.2742027236027,843.0132246942298
26896,-0.79,-0.06,0.06,813.7158213681822,826.8934055198937,829.0896695451789,847.7579137601034,867.5242899876706
26916,-0.85,-0.06,0.12,793.3983283253674,802.9958887486581,805.1286799538339,822.1910095952396,836.0541524288817
26936,-0.79,-0.06,0.12,790.7954508474922,800.4262479484767,808.986956482685,821.8280192839974,834.6690820853098
26956,-0.79,-0.06,0.06,843.1922867350556,853.3921934294312,855.6588393615148,876.0586527502661,893.0584972408923
26976,-0.85,-0.12,0.06,825.7611028139802,831.288285563739,836.815468313498,853.3970165627746,865.5568186122442
26996,-0.79,-0.06,0.06,791.2656455400647,801.8866609164414,802.9487624540791,816.7560824433689,837.9981131961223
27016,-0.85,-0.06,-0.06,692.2249691945175,700.6553138802424,710.0223635310477,719.3894131818531,736.2501025533028
27036,-0.85,0.0,0.37,742.916589306544,751.9034835320264,753.9005711376891,772.8729033914852,780.8612538141363
27056,-0.73,-0.12,0.06,653.1558415670088,664.5685108417011,663.6906132051864,680.3706682989675,690.0275423006303
27076,-0.79,-0.18,0.0,731.4615665527523,739.3267446877281,744.2424810220881,761.9391318257836,767.8380154270155
27096,-0.85,0.0,0.0,663.6255698630297,673.4240682100007,676.0963859409927,685.8948842879636,701.0380180969187
27116,-0.79,0.0,0.31,758.3918462312078,771.7329747846661,776.8641780744578,795.3365099177078,805.598916497291
27136,-0.79,0.06,0.06,648.7968512656785,660.1639120021391,659.289522714719,670.6565834511798,689.0187584870008
27156,-0.79,-0.12,0.06,834.2256280233031,843.1837555725466,845.4232874598574,864.459308502,883.4953295441425
27176,-0.92,0.0,0.06,728.5017898214395,740.2518186895272,740.2518186895272,754.9393547746369,772.5643980767685
27196,-0.79,-0.12,0.0,776.0663785414542,790.6894327804588,788.6004250320295,805.3124870194633,852.3151613591207
27216,-0.79,0.0,0.24,746.1830686100577,755.2460208603823,762.2949837217459,778.406898833434,793.5118192506417
27236,-0.85,-0.06,0.0,723.5199339614625,737.1528802272236,740.074225855601,745.9169171123557,773.1828096438778
27256,-0.85,-0.06,0.18,643.5073364229027,657.3648295356435,655.6326428965508,665.1596694115601,682.4815358024862
27276,-0.79,0.0,0.0,694.1522787910612,704.4152829129721,709.0802847865679,716.5442877843212,732.4052941545472
27296,-0.79,-0.06,0.18,786.6704645460709,796.1738661311912,796.1738661311912,812.0128687730584,829.9637384338413
27316,-0.92,0.0,0.12,737.170209970343,742.1176610439695,752.0125631912224,761.9074653384753,780.7077794182559
27336,-0.79,-0.24,0.0,638.0178971690214,650.9158330956188,649.1961083054058,661.2341818368968,677.5715673439203
27356,-0.79,0.0,0.18,716.8412224355709,725.5126888360012,732.2571627030025,740.9286291034327,756.3445693708644
27376,-0.73,-0.12,0.0,826.7918219862851,840.1271739538058,844.5722912763127,853.4625259213265,876.7993918644878
27396,-0.85,-0.18,-0.06,823.7943241046039,841.5341749601539,838.2079529247383,854.8390631018165,862.6002478511195
27416,-0.73,0.12,0.49,694.8369348734019,705.1100615986808,706.0439822100697,721.9206326036824,734.9955211631282
27436,-0.85,-0.18,-0.37,697.2161760208587,705.6502426662723,705.6502426662723,726.2668500217278,738.4493907317698
27456,-0.85,-0.18,0.49,711.2348643483183,723.6790813557586,724.6363288178694,735.166050901088,754.311000143304
27476,-0.85,-0.06,-0.12,713.6372712048284,721.3731765837425,727.175105617928,750.3828217546704,760.0527034783131
27496,-0.79,-0.06,0.43,647.6005748275331,652.8091585392827,658.8858395363239,670.1711042451147,680.5882716686139
27516,-0.85,-0.12,-0.18,692.3054423020096,698.8103256524982,698.8103256524982,721.1127828541737,731.3347424049417
27536,-0.85,-0.18,0.37,627.9565604149228,636.3968367645858,640.6169749394173,646.5251683841814,659.1855829086758
27556,-0.79,-0.12,-0.12,697.5409692213069,705.9903214729782,710.6844060572399,725.7054767268778,735.0936458954014
27576,-0.85,-0.06,0.18,622.9721818643977,632.1951885945571,632.1951885945571,649.8027468975885,659.8642087850351
27596,-0.85,0.06,0.18,740.8063334268647,751.8481622448803,761.8861884430763,774.9356225007311,789.9926617980252
27616,-0.85,-0.12,0.12,695.6364233942346,702.1726045536436,703.1063447192735,721.7811480318703,732.0522898537986
27636,-0.85,-0.18,0.12,764.5940851263266,776.9096945511802,776.9096945511802,796.409409473865,805.6461165425052
27656,-0.98,-0.24,0.06,801.6811919562158,811.3789483105248,813.534005278149,831.8519895029551,850.1699737277611
27676,-1.34,-0.37,0.24,739.597379782218,750.6062717681509,757.6119303046537,770.6224390153017,793.641031349525
27696,-1.28,-0.18,-0.18,923.5998775307952,938.5569605677312,943.5426549133765,964.731855882369,978.4425153328937
27716,-0.85,-0.18,-0.06,559.4669365766911,566.2804716635519,575.3651851126998,586.7210769241346,592.7775525569
27736,-0.73,0.0,0.31,759.5265389868887,766.6630299572353,769.7215260873838,791.1309989984236,804.3844822290673
27756,-0.79,0.0,0.18,793.6183166278951,806.4704351157962,808.6124548637798,827.8906325956315,838.6007313355491
27776,-0.73,-0.31,-0.12,698.6728795291939,712.7779847686796,710.8973040700815,725.9427496588663,740.9881952476511
27796,-0.31,-1.28,0.06,777.6405750676164,787.1111639385347,790.2680268955073,809.2092046373438,823.9412317698832
27816,1.46,-3.97,-0.73,746.3801804144922,762.4529703022874,756.4256740943642,779.5303095580699,789.575803237942
27836,0.37,-3.05,2.62,667.3411237247616,678.1191768670188,675.4246635814545,689.7954011044642,707.7588230082263
27856,-2.5,1.65,-2.26,841.164075327095,853.6173792686806,869.4670388306986,873.9955129912751,892.1094096335813
27876,0.0,-1.22,0.67,689.8966478716367,700.110460962603,702.8960463510484,716.8239732932752,727.9663148470568
27896,-0.06,-0.49,2.5,662.1480410942037,666.6039498498847,668.3863133521571,690.6658571305624,704.0335833976055
27916,-2.81,2.26,-1.77,741.4860522978553,747.4657785260638,766.4015782487241,766.4015782487241,785.3373779713844
27936,0.67,-2.69,-0.49,770.9863456510653,779.2765214107543,785.4941532305209,796.8931449000931,816.5823123293542
27956,3.48,-5.62,2.38,821.0794230870447,838.8085334371024,835.4843252464666,854.3215049934028,872.0506153434604
27976,2.62,1.77,-7.39,689.4636105883116,694.0971025949534,703.3640866082372,717.2645626281628,756.1858954839546
27996,2.14,-2.93,1.1,807.1223022484348,820.1754931203772,816.9121954023916,834.3164498983147,856.0717680182186
28016,-1.34,1.65,0.79,667.0942058966668,677.8973509314307,680.5981371901216,694.1020684835764,707.6059997770312
28036,-2.75,2.14,0.73,690.2052491740578,701.3077464798068,700.3825383709943,713.3354518943681,729.063989744179
28056,-4.46,1.28,0.85,670.916961202082,675.4501839129069,683.6099847923916,695.3963638405363,710.809321057341
28076,-6.41,-0.92,-0.55,691.5995371540405,702.7244626846684,699.9432313020114,714.7764653428488,730.5367765112385
28096,1.4,-3.72,-1.4,618.8275585932056,632.1895571593207,632.1895571593207,643.0461809942892,654.7379297396399
28116,3.36,-2.38,1.04,707.7951596856129,713.4955233877789,716.3457052388619,732.4967357283323,750.547887451858
28136,3.11,1.34,-2.75,723.9546418357226,736.6727639220258,747.4342518412054,755.2607885096998,770.9138618466884
28156,1.28,-1.65,1.16,755.4882240350805,768.7782739842768,772.8675201224911,789.224504675348,802.5145546245443
28176,-0.12,2.32,1.1,779.1931090629902,787.6396468306106,797.1420018191836,814.0350773544246,830.9281528896656
28196,1.65,-7.75,21.24,782.6831998656415,785.839180510261,801.6190837333587,807.9310450225978,831.074903083141
28216,-1.89,-6.41,11.17,571.4925667459732,574.5609832117234,582.2320243760989,592.204377889787,603.7109396363502
28236,-0.31,-11.9,6.53,758.155623742687,773.4410193826606,771.4029666306641,785.6693358946393,801.9737579106111
28256,1.71,-15.2,7.93,918.885317384313,933.7459963716605,931.2692165404359,957.2754047682938,993.1887123210499
28276,3.78,-12.7,12.7,753.3476142457583,764.4708676104608,763.4596627591242,782.6725549345193,800.874242258578
28296,-2.62,-4.15,-4.52,848.9863403282668,853.5692625432641,861.5893764195096,877.6296041720004,917.7301735532276
28316,-9.28,8.91,-26.49,711.9671182722462,720.591215263431,725.3823802585335,733.0482442506976,765.6281662173953
28336,-5.92,16.66,-20.94,720.5464592309886,727.3166944183938,734.0869296057991,748.5945764359533,774.7083407302307
28356,2.32,15.44,9.89,802.1619657093228,815.082695358332,817.2361502998335,833.3870623610951,861.3819766006151
28376,5.74,1.65,5.55,653.764294408086,661.6833773820737,665.202969814957,681.0411357629322,705.6782827931157
28396,3.85,-5.49,-2.26,803.7586650535516,820.0071555869793,817.8406901825222,839.5053442270923,864.4196963783479
28416,-8.3,-12.7,-13.31,940.2232526423132,952.8606619520218,951.5969210210509,968.025553123672,1008.4652629147392
28436,-10.93,-1.89,-30.27,622.1818593313374,625.5404658594417,631.4180272836244,649.0507115561725,669.2023507247987
28456,-16.78,-16.72,-1.46,749.0249697185313,758.0979505092,762.1303864161638,777.2520210672782,799.4304185555793
28476,-12.57,0.06,-2.2,745.2890261355642,753.3028866316455,757.3098168796862,774.339270433859,801.3860496081336
28496,3.23,0.79,3.66,606.3910167888595,608.8361418565565,616.1715170596475,625.9520173304356,649.5882263181734
28516,7.02,4.39,5.49,796.5695905875061,798.7080324414324,804.0541370762478,826.5077765424728,845.7537532278085
28536,1.4,0.43,1.04,819.7233121314773,834.0464345208715,831.8428772301954,851.6748928462796,869.3033511716876
28556,-2.01,-1.46,-0.61,700.2227822734649,707.803001837995,716.3307488480913,730.5436605315851,748.5466819973441
28576,-1.22,-0.06,-1.04,736.3260493748407,746.2362250057269,743.263172316461,763.0835235782333,780.9218397138284
28596,-0.98,-1.1,-0.31,890.7893654505868,902.7784551605544,911.1708179575317,924.3588166384959,947.1380870874342
28616,0.0,-1.04,2.08,688.779061219168,700.8956076276244,704.6237757533032,727.924826538796,732.5850366958946
28636,-0.98,-0.79,-1.22,736.673287566663,750.5540762960483,749.5625913868065,762.45189520695,788.230502847237
28656,-0.98,-0.31,-0.12,708.9985708145617,723.3121355012621,723.3121355012621,738.5799378337426,757.6646907493432
28676,-1.4,0.79,-1.83,698.1244055060465,712.1806015900609,711.2435218511266,719.6772395015353,747.789631669564
28696,-0.85,-0.12,0.61,589.8035794070692,600.9922651952791,600.1930733532641,618.5744857196091,643.349432822074
28716,-1.4,1.59,-0.79,677.2026857242864,685.3946536967576,683.5742163695418,702.6888083053079,747.2895228220956
28736,-1.28,0.49,0.98,549.7994643638295,561.670977764398,563.1549169394691,574.2844607525021,615.0927880669564
28756,-2.87,1.71,-3.6,640.949123501573,645.2681876761119,653.0425031902819,666.8635085488064,725.6027813225354
28776,-5.98,-6.35,-1.04,679.2635118078566,688.4056855872356,688.4056855872356,704.8615983901177,772.5136843575219
28796,-4.52,-0.55,-3.91,652.3875546998197,665.6654560844837,669.2062297870607,683.3693245973689,757.7255723514867
28816,-5.55,-5.25,-2.5,764.184045280699,771.3739489325336,775.4824653050105,791.916530794918,875.1139873375747
28836,-1.89,-2.2,-2.87,807.3306387915529,817.0967352285476,820.3521007075458,839.884293581535,921.2684305564899
28856,-0.79,-2.14,0.73,741.0411038589842,748.0132647823887,751.9973567386198,764.9456555963709,835.6632878194729
28876,-3.42,-1.1,-2.81,752.8251290179304,759.9081611457873,763.9556080759912,782.1691192619089,854.0113022730286
28896,1.04,-0.18,-8.0,720.6890391183224,732.3758884013222,736.2715048289888,751.8539705396553,821.9750662376541
28916,0.0,-1.22,-8.12,801.7833462358693,806.0940093876751,817.9483330551409,828.7249909346552,907.3945934551102
28936,-1.04,-4.03,1.83,679.4910915046183,693.2089466493953,692.2944229730768,706.0122781178537,774.6015538417386
28956,-1.16,0.12,-0.24,647.5034582008356,657.1025660717374,657.9752122418195,677.1734279836231,740.8765983996084
28976,-1.77,-5.25,0.79,785.6314671034102,796.2194922665288,798.3370972991527,817.3955425927663,890.4529162182856
28996,-0.55,-2.69,2.69,744.7303550497376,755.7263737149015,753.7270975939625,777.7184110452292,840.6956088548044
29016,-1.16,0.85,-1.22,777.381333357014,788.8594470038961,787.8159821269068,806.5983499127138,879.6408913019634
29036,-0.67,-1.4,0.67,882.5497641440744,893.2401381377442,896.8035961356342,913.4330667924539,989.4535040807725
29056,-0.18,-6.53,-0.06,851.7337169655841,856.3190936383463,868.9288794884425,882.6850095067291,960.636412943687
29076,5.98,-1.04,-4.27,711.7121193425112,720.3680775507308,727.1004894904573,746.33595217539,800.1952476932017
29096,-0.92,-2.62,2.32,844.7311982522132,852.7327116321394,867.5926650520024,884.7387651518444,951.0370188712333
29116,-1.04,5.31,-3.85,724.9688282242004,736.6776114525859,739.6048072596823,756.1922501665616,802.0516511444048
29136,-0.73,-2.5,1.71,676.9072014291708,684.1955696814364,688.7507998391023,700.594398249034,738.8583315734286
29156,-0.61,-1.65,0.43,617.1215709758383,622.9200286897052,623.7483797916861,638.658699627344,659.3674771768688
29176,-1.04,1.89,-2.62,715.4889750565964,730.011755335147,733.8844967427605,745.502720965601,782.2937643379294
29196,-0.43,-1.28,-0.37,819.2493436724044,829.1596179910222,829.1596179910222,852.2835914011304,873.2052816293235
29216,0.0,-5.0,3.66,733.7475402010966,739.6489949480223,744.5668739037937,758.3369349799538,778.0084508030394
29236,2.69,-3.36,-7.26,863.4071450643996,877.4083420113899,883.2421740726359,899.5769038441246,924.0789985013575
29256,10.86,5.31,-28.93,900.3928775845629,916.1467233565673,914.9348890664132,935.5360719990344,951.2899177710389
29276,4.15,-11.96,-9.34,823.4352913924165,827.8623628515155,841.1435772288125,855.5315594708844,871.0263095777309
29296,0.43,2.44,-5.98,796.0648353240308,812.2012846887071,814.352811270664,831.5650239263186,841.2468935451245
29316,-0.55,-0.49,0.79,647.1920098498267,653.2811819855106,652.4113002518415,668.9390531915548,675.8981070609077
29336,-0.49,-3.6,-2.93,772.305737091435,779.5818342107352,788.936816221264,803.4890104598644,807.6467802423217
29356,-0.06,-2.69,-2.62,677.9080241278411,686.9952630571687,690.6301586288998,704.2610170228912,709.7133603804879
29376,-0.24,-1.59,-2.69,765.5040040272328,775.7930363394267,779.9086492643044,796.3711009638147,802.5445203511312
29396,2.2,-1.95,4.33,791.9371160573488,802.6101230122996,806.8793257942799,825.0234376176962,832.4945424861618
29416,-0.79,-0.12,-5.37,631.2690869844263,638.9156842695674,641.4645500312811,655.0585007604208,661.8554761249907
29436,-1.53,0.85,-2.08,827.1369562372887,838.2693513414246,839.3825908518381,860.5341415496961,873.8930156746591
29456,4.09,0.67,-7.75,807.9712946307548,818.8311238596627,821.0030897054443,840.5507823174787,851.4106115463867
29476,2.69,-1.77,-7.39,642.225585374783,649.1312368304258,652.5840625582473,662.9425397417115,696.6075905879703
29496,-1.22,1.16,0.49,730.2255491361244,738.0668973147674,741.0074028817585,759.6306048060354,802.7580197885717
29516,1.77,-11.66,2.32,722.2120573441183,733.9872539312507,744.7811841361221,761.4627126345596,811.5072981298721
29536,4.88,0.12,0.0,820.6377965427426,838.381316467991,837.272346472663,857.2338063885676,913.7912761502971
